ID,Name,BCDCCollection,BossDBURI,Description,ArchiveURL,Creator,DateCreated,ChannelType,DataType,Public,Contributors,License
ac4,neuron,Kasthuri,bossdb://Kasthuri/ac4/neuron,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,Annotation,uint64,True,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
ac4,synapse,Kasthuri,bossdb://Kasthuri/ac4/synapse,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,Annotation,uint64,True,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
connectomics2019_results,NA ,Kasthuri,bossdb://Kasthuri/connectomics2019_results/NA ,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,,,True,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
em,I2G_Membranes_i_Pub,Kasthuri,bossdb://Kasthuri/em/I2G_Membranes_i_Pub,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,Image,uint8,True,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
em,I2G_Synapses_i_Pub ,Kasthuri,bossdb://Kasthuri/em/I2G_Synapses_i_Pub ,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,Image,uint8,True,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
em,images,Kasthuri,bossdb://Kasthuri/em/images,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,Image,uint8,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
em,mitochondria_raw,Kasthuri,bossdb://Kasthuri/em/mitochondria_raw,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,Image,uint8,True,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
em,NA ,Kasthuri,bossdb://Kasthuri/em/NA ,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,,,True,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
release2015 ,image,bigbrain,bossdb://bigbrain/release2015 /image,High resolution extraction for modeling and simulation in the human brain,https://api.bossdb.io/v1/mgmt/resources/bigbrain/release2015,bossadmin,2015,Image,uint8,True,Katrin Amunts|Claude Lepage|Louis Borgeat|Hartmut Mohlberg,CC-BY 4.0
acardona_0111_8__12_03_2017,image ,cardo,bossdb://cardo/acardona_0111_8__12_03_2017/image ,A multilevel multimodal circuit enhances action selection in Drosophila,https://api.bossdb.io/v1/mgmt/resources/cardo/,bossadmin,2015,Image,uint8,True,Tomoko Ohyama|Casey M. Schneider-Mizell|Richard D. Fetter|Javier Valdes Aleman|Romain Franconville|Marta Rivera-Alba|Brett D. Mensh|Kristin M. Branson|Julie H. Simpson|James W. Truman|Albert Cardona|Marta Zlatic,CC-BY 4.0
acardona_abd1_5,image ,cardo,bossdb://cardo/acardona_abd1_5/image ,A multilevel multimodal circuit enhances action selection in Drosophila,https://api.bossdb.io/v1/mgmt/resources/cardo/,bossadmin,2015,Image,uint8,True,Tomoko Ohyama|Casey M. Schneider-Mizell|Richard D. Fetter|Javier Valdes Aleman|Romain Franconville|Marta Rivera-Alba|Brett D. Mensh|Kristin M. Branson|Julie H. Simpson|James W. Truman|Albert Cardona|Marta Zlatic,CC-BY 4.0
collman14v2,annotation ,collman,bossdb://collman/collman14v2/annotation ,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Annotation,uint64,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman14v2, bIIItubulin,collman,bossdb://collman/collman14v2/ bIIItubulin,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman14v2,DAPI_2nd ,collman,bossdb://collman/collman14v2/DAPI_2nd ,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman14v2,DAPI_3rd,collman,bossdb://collman/collman14v2/DAPI_3rd,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman14v2,EM10K,collman,bossdb://collman/collman14v2/EM10K,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman14v2,GABA ,collman,bossdb://collman/collman14v2/GABA ,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman14v2,GAD2,collman,bossdb://collman/collman14v2/GAD2,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman14v2,gephyrin,collman,bossdb://collman/collman14v2/gephyrin,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman14v2,NR1,collman,bossdb://collman/collman14v2/NR1,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman14v2,PSDr,collman,bossdb://collman/collman14v2/PSDr,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman15v2,annotation,collman,bossdb://collman/collman15v2/annotation,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Annotation,uint64,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman15v2,DAPI1st,collman,bossdb://collman/collman15v2/DAPI1st,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman15v2,DAPI2nd,collman,bossdb://collman/collman15v2/DAPI2nd,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman15v2,DAPI3rd,collman,bossdb://collman/collman15v2/DAPI3rd,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman15v2,EM25K,collman,bossdb://collman/collman15v2/EM25K,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman15v2,EM2k,collman,bossdb://collman/collman15v2/EM2k,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman15v2,GABA488,collman,bossdb://collman/collman15v2/GABA488,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman15v2,GAD647,collman,bossdb://collman/collman15v2/GAD647,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman15v2,gephyrin594,collman,bossdb://collman/collman15v2/gephyrin594,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
collman15v2,GS594,collman,bossdb://collman/collman15v2/GS594,Conjugate electron microscopy and array tomography that integrates immunoflorescence,https://api.bossdb.io/v1/mgmt/resources/collman,bossadmin,2015,Image,uint8,True,Forrest Collman|JoAnn Buchanan|Kristen D. Phend|Kristina D. Micheva|Richard J. Weinberg|Stephen J. Smith,CC-BY 4.0
Ex10R55,Arc_5 ,weiler14,bossdb://weiler14/Ex10R55/Arc_5 ,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex10R55, Calbindin_7,weiler14,bossdb://weiler14/Ex10R55/ Calbindin_7,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex10R55,DAPI_1,weiler14,bossdb://weiler14/Ex10R55/DAPI_1,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex10R55,DAPI_2,weiler14,bossdb://weiler14/Ex10R55/DAPI_2,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex10R55,DAPI_3,weiler14,bossdb://weiler14/Ex10R55/DAPI_3,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex10R55,DAPI_4,weiler14,bossdb://weiler14/Ex10R55/DAPI_4,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex10R55,DAPI_5,weiler14,bossdb://weiler14/Ex10R55/DAPI_5,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex10R55,DAPI_6,weiler14,bossdb://weiler14/Ex10R55/DAPI_6,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex10R55,DAPI_7,weiler14,bossdb://weiler14/Ex10R55/DAPI_7,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex10R55,DAPI_8,weiler14,bossdb://weiler14/Ex10R55/DAPI_8,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R75,DAPI_1,weiler14,bossdb://weiler14/Ex12R75/DAPI_1,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R75,DAPI_2,weiler14,bossdb://weiler14/Ex12R75/DAPI_2,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R75,DAPI_3,weiler14,bossdb://weiler14/Ex12R75/DAPI_3,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R75,DAPI_4,weiler14,bossdb://weiler14/Ex12R75/DAPI_4,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R75,DAPI_5,weiler14,bossdb://weiler14/Ex12R75/DAPI_5,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R75,DAPI_6,weiler14,bossdb://weiler14/Ex12R75/DAPI_6,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R75,GABAARa1_6,weiler14,bossdb://weiler14/Ex12R75/GABAARa1_6,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R75,GAD2_3,weiler14,bossdb://weiler14/Ex12R75/GAD2_3,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R75,Gephyrin_2,weiler14,bossdb://weiler14/Ex12R75/Gephyrin_2,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R75,GluR1_4 ,weiler14,bossdb://weiler14/Ex12R75/GluR1_4 ,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R76,DAPI_1,weiler14,bossdb://weiler14/Ex12R76/DAPI_1,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R76,DAPI_2,weiler14,bossdb://weiler14/Ex12R76/DAPI_2,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
Ex12R76,DAPI_3,weiler14,bossdb://weiler14/Ex12R76/DAPI_3,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,https://api.bossdb.io/v1/mgmt/resources/weiler14/,bossadmin,2014,Image,uint16,True,Nicholas C. Weiler|Forrest Collman|Joshua T. Vogelstein|Randal Burns|Stephen J. Smith ,CC-BY 4.0
